year,recipient,sec_01_arms_transfer_tiv,sec_01_arms_transfer_tiv_delivered,sec_01_arms_transfer_orders_ct,sec_01_missing_transfer_tiv,sec_02_surveillance_usd,sec_02_surveillance_ct,sec_03_military_engagement_ct,sec_04_joint_exercise_ct,dev_01_currency_swap_line_extant,dev_01_currency_swap_usd,dev_02_infrastructure_usd,dev_02_infrastructure_ct,dev_03_fdi_usd,dev_03_fdi_derived_usd,dev_04_sez_usd,dev_04_sez_proj_ct,dev_04_sez_unique_site,civ_01_united_front_presence,civ_02_healthcare_usd,civ_02_healthcare_ct,civ_03_outbound_visits_ct,civ_03_inbound_visits_ct,civ_03_total_visits_ct,civ_04_csps_ct,civ_05_judicial_engagement_ct,civ_06_ci_ct,civ_06_cc_ct,civ_06_ci_cc_ct,lat,lon
2012,North Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,58297828.54,3,NA,NA,NA,NA,NA,N,0,1,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2012,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,0,1,3724701998,1915999524,NA,NA,NA,N,NA,NA,1,0,1,0,NA,3,0,3,22.3511148,78.6677428
2012,Indonesia,NA,NA,NA,NA,NA,NA,3,1,Y,0,1030657831,7,NA,9484343537,177602011.2,2,1,Y,NA,NA,1,1,2,0,NA,7,0,7,-2.4833826,117.8902853
2012,Japan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,2951071350,8468633155,NA,NA,NA,Y,NA,NA,0,1,1,1,NA,13,7,20,36.5748441,139.2394179
2012,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,12118210278,9,NA,7207445850,NA,NA,NA,N,NA,NA,0,3,3,0,NA,4,0,4,48.1012954,66.7780818
2012,Kyrgyzstan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,736596163.4,9,NA,450941093.5,NA,NA,NA,Y,37685382.02,1,1,2,3,0,NA,2,12,14,41.5089324,74.724091
2012,Laos,16,16,1,0,NA,NA,3,NA,N,NA,808715488.5,10,NA,NA,52051632.62,1,1,Y,0,3,1,2,3,0,NA,1,0,1,20.0171109,103.378253
2012,Malaysia,NA,NA,NA,NA,NA,NA,1,NA,Y,0,229862106.9,1,7333359399,6810416511,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,1,0,1,4.5693754,102.2656823
2012,Maldives,NA,NA,NA,NA,NA,NA,1,NA,N,NA,279432288.2,2,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,3.7203503,73.2244152
2012,Mongolia,NA,NA,NA,NA,NA,NA,1,NA,Y,443652025.2,NA,NA,NA,5029921453,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,46.8250388,103.8499736
2012,Myanmar,NA,NA,NA,NA,0,1,4,NA,N,NA,716510240.8,6,NA,NA,NA,NA,NA,N,7391331.833,1,0,1,1,0,NA,0,2,2,17.1750495,95.9999652
2012,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,2266625292,3,NA,5954852.378,NA,NA,NA,N,0,2,1,0,1,0,NA,1,1,2,28.3780464,83.9999901
2012,Pakistan,1315,631.2,1,683.8,NA,NA,4,NA,Y,0,9473397.138,1,NA,2174937468,NA,NA,NA,N,NA,NA,0,3,3,0,NA,1,1,2,30.3308401,71.247499
2012,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,459724213.8,1,3682204351,2841460924,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,3,0,3,14.5904492,120.9803621
2012,Russia,NA,NA,NA,NA,NA,NA,3,1,N,NA,1878301788,3,NA,3393989258,NA,NA,NA,Y,NA,NA,2,1,3,1,NA,17,4,21,64.6863136,97.7453061
2012,Singapore,NA,NA,NA,NA,NA,NA,2,NA,Y,5377600.305,NA,NA,10250953010,66185249786,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,1.357107,103.8194992
2012,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,3326091409,7177200144,NA,NA,NA,Y,NA,NA,0,2,2,0,NA,18,4,22,36.638392,127.6961188
2012,Sri Lanka,NA,NA,NA,NA,NA,NA,4,2,N,NA,1503751076,8,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,7.5554942,80.7137847
2012,Tajikistan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,527437537.9,5,NA,NA,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,0,1,38.6281733,70.8156541
2012,Thailand,4.4,20.96,2,-16.56,NA,NA,3,1,Y,110240806.3,47558405.12,3,9437946990,15433882503,NA,NA,NA,Y,0,1,1,1,2,1,NA,12,11,23,14.8971921,100.83273
2012,Turkmenistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2012,Uzbekistan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,41.32373,63.9528098
2012,Vietnam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,1579077844,4,1801553344,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,15.9266657,107.9650855
2013,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2013,Bangladesh,185.1,185.1,4,0,NA,NA,3,NA,N,NA,720228806.2,5,NA,788646077.1,NA,NA,NA,N,0,1,0,0,0,0,NA,1,1,2,24.4769288,90.2934413
2013,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,4530005.201,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2013,Brunei,NA,NA,NA,NA,NA,NA,3,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,1,1,2,0,NA,0,0,0,4.4137155,114.5653908
2013,Cambodia,NA,NA,NA,NA,17414771.94,1,4,NA,N,NA,1342619832,11,NA,5361938986,NA,NA,NA,Y,NA,NA,0,5,5,0,NA,1,3,4,12.5433216,104.8144914
2013,North Korea,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2013,India,NA,NA,NA,NA,NA,NA,5,1,N,NA,420655078.1,2,3530584952,1869271533,NA,NA,NA,N,NA,NA,1,1,2,0,NA,3,0,3,22.3511148,78.6677428
2013,Indonesia,8,8,1,0,NA,NA,4,1,Y,0,4249615702,6,NA,4879521865,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,7,0,7,-2.4833826,117.8902853
2013,Japan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,7974765033,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,13,7,20,36.5748441,139.2394179
2013,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,1003343252,5,NA,8518795119,NA,NA,NA,N,NA,NA,1,1,2,0,NA,4,0,4,48.1012954,66.7780818
2013,Kyrgyzstan,NA,NA,NA,NA,NA,NA,2,1,N,NA,1370453006,5,NA,922783876,NA,NA,NA,Y,NA,NA,1,2,3,0,NA,3,12,15,41.5089324,74.724091
2013,Laos,NA,NA,NA,NA,NA,NA,1,NA,N,NA,1037447082,9,NA,NA,41047464.95,1,1,Y,252387.9991,2,0,2,2,0,NA,1,0,1,20.0171109,103.378253
2013,Malaysia,NA,NA,NA,NA,NA,NA,3,NA,Y,0,214529799.2,3,8098714244,8666409519,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,1,0,1,4.5693754,102.2656823
2013,Maldives,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,3.7203503,73.2244152
2013,Mongolia,NA,NA,NA,NA,NA,NA,NA,1,Y,846521543.8,95781245.66,2,NA,5478458917,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,46.8250388,103.8499736
2013,Myanmar,408.8,408.8,3,0,NA,NA,3,NA,N,NA,377540898.2,8,NA,NA,0,1,1,N,0,1,0,2,2,0,NA,0,3,3,17.1750495,95.9999652
2013,Nepal,NA,NA,NA,NA,41047464.95,1,NA,NA,N,NA,41047464.95,1,NA,10833257.48,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,2,3,28.3780464,83.9999901
2013,Pakistan,377,377,4,0,NA,NA,4,1,Y,1084605728,1205529722,3,NA,2485030980,NA,NA,NA,N,NA,NA,1,1,2,0,NA,2,1,3,30.3308401,71.247499
2013,Philippines,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,3907935836,2862633109,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,3,0,3,14.5904492,120.9803621
2013,Russia,NA,NA,NA,NA,NA,NA,4,5,N,NA,1620522769,4,NA,6195677713,NA,NA,NA,Y,NA,NA,2,1,3,0,NA,17,4,21,64.6863136,97.7453061
2013,Singapore,NA,NA,NA,NA,NA,NA,3,NA,Y,5290759.649,NA,NA,13462576772,67322648104,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,1.357107,103.8194992
2013,South Korea,NA,NA,NA,NA,NA,NA,5,NA,Y,13226899.12,NA,NA,3142998509,8855895223,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,18,4,22,36.638392,127.6961188
2013,Sri Lanka,NA,NA,NA,NA,NA,NA,3,NA,N,NA,721793970.8,6,NA,1221697866,NA,NA,NA,N,NA,NA,0,3,3,0,NA,1,1,2,7.5554942,80.7137847
2013,Tajikistan,NA,NA,NA,NA,30479292.4,3,NA,NA,N,NA,275776447.6,8,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,38.6281733,70.8156541
2013,Thailand,NA,NA,NA,NA,NA,NA,4,1,Y,108460572.8,499660288.3,2,8597356484,15090338299,NA,NA,NA,Y,NA,NA,1,1,2,2,NA,12,11,23,14.8971921,100.83273
2013,Turkmenistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,1,0,1,0,NA,0,0,0,39.3763807,59.3924609
2013,Uzbekistan,16.2,16.2,2,0,NA,NA,NA,NA,Y,0,1514327995,1,NA,NA,NA,NA,NA,N,NA,NA,2,0,2,0,NA,2,0,2,41.32373,63.9528098
2013,Vietnam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,308848339.6,7,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,NA,1,0,1,15.9266657,107.9650855
2014,Afghanistan,NA,NA,NA,NA,1206048.481,2,NA,NA,N,NA,1596004.157,1,NA,NA,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,0,1,33.7680065,66.2385139
2014,Bangladesh,131,131,1,0,NA,NA,3,NA,N,NA,1183151314,5,NA,967076711.3,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,1,2,24.4769288,90.2934413
2014,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,17629519.46,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2014,Brunei,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,1,0,0,0,4.4137155,114.5653908
2014,Cambodia,NA,NA,NA,NA,4020161.605,1,2,NA,N,NA,753099640.7,15,NA,6258962104,11256452.49,1,1,Y,0,1,0,5,5,1,NA,1,3,4,12.5433216,104.8144914
2014,North Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,52578427.28,4,NA,NA,NA,NA,NA,N,0,1,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2014,India,NA,NA,NA,NA,NA,NA,1,1,N,NA,NA,NA,3580476836,2045560909,NA,NA,NA,N,NA,NA,1,0,1,0,1,3,1,4,22.3511148,78.6677428
2014,Indonesia,10,10,1,0,NA,NA,4,3,Y,0,1822462140,11,NA,9250307309,475588929.7,1,1,Y,NA,NA,0,1,1,2,1,7,1,8,-2.4833826,117.8902853
2014,Japan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,9416615699,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,13,8,21,36.5748441,139.2394179
2014,Kazakhstan,NA,NA,NA,NA,NA,NA,3,NA,Y,0,1238512838,1,NA,7058339870,NA,NA,NA,N,NA,NA,1,2,3,0,1,4,0,4,48.1012954,66.7780818
2014,Kyrgyzstan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,10552924.21,2,NA,973967902,NA,NA,NA,Y,NA,NA,0,2,2,1,1,3,17,20,41.5089324,74.724091
2014,Laos,NA,NA,NA,NA,NA,NA,3,NA,N,NA,3012872870,14,NA,NA,56847739.26,1,1,Y,NA,NA,0,3,3,0,1,1,0,1,20.0171109,103.378253
2014,Malaysia,NA,NA,NA,NA,NA,NA,1,1,Y,0,8050333.446,1,8258746931,9441409290,NA,NA,NA,Y,NA,NA,0,3,3,2,1,1,0,1,4.5693754,102.2656823
2014,Maldives,NA,NA,NA,NA,402016.1605,2,1,NA,N,NA,34790630.06,2,NA,NA,NA,NA,NA,N,NA,NA,1,1,2,0,NA,0,0,0,3.7203503,73.2244152
2014,Mongolia,NA,NA,NA,NA,NA,NA,2,NA,Y,834316153.4,389064305.7,4,NA,6016608065,NA,NA,NA,N,63671434.33,2,1,2,3,0,NA,3,5,8,46.8250388,103.8499736
2014,Myanmar,NA,NA,NA,NA,0,1,3,NA,N,NA,455042001.7,4,NA,NA,123851283.8,1,1,N,943746.7824,3,1,2,3,1,1,0,3,3,17.1750495,95.9999652
2014,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,633869.1884,1,NA,11677245.25,NA,NA,NA,N,24770.25676,2,0,1,1,0,NA,1,6,7,28.3780464,83.9999901
2014,Pakistan,333,333,4,0,NA,NA,4,2,Y,1068967572,1088235275,9,NA,3908605425,NA,NA,NA,N,NA,NA,0,4,4,0,NA,3,1,4,30.3308401,71.247499
2014,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,5133961034,3416297318,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,4,0,4,14.5904492,120.9803621
2014,Russia,NA,NA,NA,NA,NA,NA,3,5,Y,1955428.485,619256418.9,2,NA,3977091433,NA,NA,NA,Y,NA,NA,2,2,4,0,2,17,5,22,64.6863136,97.7453061
2014,Singapore,NA,NA,NA,NA,NA,NA,6,1,Y,2085790384,NA,NA,13861204204,86854688137,NA,NA,NA,N,NA,NA,0,3,3,0,NA,1,2,3,1.357107,103.8194992
2014,South Korea,NA,NA,NA,NA,NA,NA,3,NA,Y,13036189.9,NA,NA,NA,9450888332,NA,NA,NA,Y,NA,NA,1,0,1,1,NA,20,7,27,36.638392,127.6961188
2014,Sri Lanka,NA,NA,NA,NA,NA,NA,6,NA,Y,0,2689783366,8,NA,1506878157,NA,NA,NA,N,98313052.05,1,1,2,3,0,NA,2,1,3,7.5554942,80.7137847
2014,Tajikistan,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1277335428,11,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,1,2,1,3,38.6281733,70.8156541
2014,Thailand,NA,NA,NA,NA,NA,NA,4,1,Y,106896757.2,15330461.23,1,9593210364,18664808621,NA,NA,NA,Y,NA,NA,1,2,3,4,NA,13,18,31,14.8971921,100.83273
2014,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2014,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,5325605.203,1,NA,NA,193666252.4,1,1,N,15109856.62,4,0,2,2,0,NA,2,0,2,41.32373,63.9528098
2014,Vietnam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,2853533578,3,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,1,1,0,1,15.9266657,107.9650855
2015,Afghanistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,0,3,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2015,Bangladesh,419.34,419.34,7,0,16379431.58,1,1,NA,N,NA,635896679.8,5,NA,1063990234,NA,NA,NA,N,5701867.081,1,0,0,0,0,NA,1,1,2,24.4769288,90.2934413
2015,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,21742525.23,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2015,Brunei,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,244357022.3,2,NA,NA,26654162.17,1,1,N,NA,NA,0,0,0,0,NA,0,0,0,4.4137155,114.5653908
2015,Cambodia,NA,NA,NA,NA,NA,NA,3,NA,N,NA,961488433.1,14,NA,7084786395,NA,NA,NA,Y,0,1,0,5,5,0,NA,1,3,4,12.5433216,104.8144914
2015,North Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,27365635.68,2,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2015,India,NA,NA,NA,NA,NA,NA,4,1,N,NA,0,2,3432923035,2536117367,NA,NA,NA,N,NA,NA,0,1,1,1,1,3,1,4,22.3511148,78.6677428
2015,Indonesia,10.4,10.4,3,0,NA,NA,3,NA,Y,0,8255373841,22,NA,10150913041,1599500829,3,1,Y,NA,NA,1,1,2,0,NA,7,2,9,-2.4833826,117.8902853
2015,Japan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,10861707147,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,14,9,23,36.5748441,139.2394179
2015,Kazakhstan,11,11,2,0,NA,NA,1,1,Y,0,2887638859,4,NA,19540801512,NA,NA,NA,N,NA,NA,1,3,4,0,1,4,0,4,48.1012954,66.7780818
2015,Kyrgyzstan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,412099043.1,4,NA,1446472333,NA,NA,NA,Y,NA,NA,0,2,2,0,1,3,17,20,41.5089324,74.724091
2015,Laos,2.16,2.16,1,0,NA,NA,3,NA,N,NA,774172247,8,NA,NA,85193323.17,2,1,Y,0,1,0,2,2,0,NA,1,0,1,20.0171109,103.378253
2015,Malaysia,NA,NA,NA,NA,NA,NA,5,1,Y,0,1543549363,6,6615678270,9192712904,1320975273,4,2,Y,NA,NA,1,1,2,0,NA,2,0,2,4.5693754,102.2656823
2015,Maldives,NA,NA,NA,NA,NA,NA,1,NA,N,NA,470783690.4,2,NA,NA,NA,NA,NA,N,468593.3188,2,0,1,1,0,NA,0,0,0,3.7203503,73.2244152
2015,Mongolia,NA,NA,NA,NA,88738397.64,2,2,4,Y,827826776.2,1493876440,7,NA,6797395443,37991701.51,1,1,N,NA,NA,0,3,3,0,NA,3,5,8,46.8250388,103.8499736
2015,Myanmar,197.9,197.9,6,0,49168057.35,2,2,NA,N,NA,234215488.4,3,NA,10880505471,NA,NA,NA,N,NA,NA,0,2,2,1,NA,0,3,3,17.1750495,95.9999652
2015,Nepal,24.45,24.45,1,0,NA,NA,NA,NA,N,NA,34068365.91,4,NA,17052710.82,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,6,7,28.3780464,83.9999901
2015,Pakistan,2877.88,230.88,8,2647,18976170.73,1,4,4,Y,1060653057,13631680355,31,NA,2302187267,2006758348,1,1,N,10167232.53,2,1,2,3,0,NA,4,2,6,30.3308401,71.247499
2015,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,0,1,5215306020,3323021453,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,4,3,7,14.5904492,120.9803621
2015,Russia,33.6,28.8,1,4.8,NA,NA,7,3,Y,168152313.9,2120361362,5,NA,2468444333,NA,NA,NA,Y,NA,NA,2,2,4,0,4,17,5,22,64.6863136,97.7453061
2015,Singapore,NA,NA,NA,NA,NA,NA,5,1,Y,2069566941,NA,NA,11613687178,84340085659,NA,NA,NA,N,NA,NA,1,1,2,0,NA,1,2,3,1.357107,103.8194992
2015,South Korea,NA,NA,NA,NA,NA,NA,3,1,Y,12934793.38,NA,NA,NA,12507323701,NA,NA,NA,Y,NA,NA,2,1,3,1,NA,21,11,32,36.638392,127.6961188
2015,Sri Lanka,NA,NA,NA,NA,NA,NA,3,2,Y,0,4430436.492,2,NA,1838639846,NA,NA,NA,N,2556789.319,2,0,1,1,0,NA,2,1,3,7.5554942,80.7137847
2015,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,Y,129347.9338,650346490.9,2,NA,1257283686,NA,NA,NA,N,NA,NA,0,3,3,0,1,2,1,3,38.6281733,70.8156541
2015,Thailand,16,16,1,0,NA,NA,5,2,Y,106065305.7,0,1,8219656067,16619440310,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,15,18,33,14.8971921,100.83273
2015,Turkmenistan,230.1,230.1,12,0,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2015,Uzbekistan,NA,NA,NA,NA,188324.2734,1,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,2,0,2,41.32373,63.9528098
2015,Vietnam,NA,NA,NA,NA,NA,NA,2,NA,N,NA,1829243888,4,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,NA,1,0,1,15.9266657,107.9650855
2016,Afghanistan,NA,NA,NA,NA,NA,NA,4,NA,N,NA,147104475.5,3,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2016,Bangladesh,NA,NA,NA,NA,NA,NA,4,1,N,NA,3340430626,15,NA,1187022288,NA,NA,NA,N,NA,NA,1,0,1,0,NA,2,1,3,24.4769288,90.2934413
2016,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,15734102.02,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2016,Brunei,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,540196572.8,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,4.4137155,114.5653908
2016,Cambodia,NA,NA,NA,NA,NA,NA,4,NA,N,NA,1305778520,11,NA,8094757184,NA,NA,NA,Y,163641512.9,3,1,1,2,2,NA,1,3,4,12.5433216,104.8144914
2016,North Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2016,India,NA,NA,NA,NA,NA,NA,2,3,N,NA,NA,NA,4011125046,2514530702,NA,NA,NA,N,NA,NA,1,2,3,0,1,3,2,5,22.3511148,78.6677428
2016,Indonesia,12,12,2,0,NA,NA,3,2,Y,0,4967849746,16,4614267090,16695503857,103167846,1,1,Y,NA,NA,0,1,1,6,NA,7,2,9,-2.4833826,117.8902853
2016,Japan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,8182583158,11933855095,NA,NA,NA,Y,NA,NA,0,1,1,9,NA,14,8,22,36.5748441,139.2394179
2016,Kazakhstan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,3038235061,2,NA,19274613790,NA,NA,NA,N,NA,NA,1,1,2,0,2,4,0,4,48.1012954,66.7780818
2016,Kyrgyzstan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,97307622.63,1,NA,1658724295,NA,NA,NA,Y,NA,NA,1,1,2,0,1,4,21,25,41.5089324,74.724091
2016,Laos,2.4,2.4,1,0,NA,NA,2,NA,N,NA,5134602909,18,NA,NA,NA,NA,NA,Y,39161596.85,2,1,4,5,1,NA,1,0,1,20.0171109,103.378253
2016,Malaysia,NA,NA,NA,NA,NA,NA,4,1,Y,0,956249667.3,1,8315261238,15156650041,NA,NA,NA,Y,NA,NA,0,1,1,3,NA,2,0,2,4.5693754,102.2656823
2016,Maldives,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,334894907.7,5,NA,NA,NA,NA,NA,N,105677.7413,1,0,0,0,0,NA,0,0,0,3.7203503,73.2244152
2016,Mongolia,NA,NA,NA,NA,2066440.18,1,2,NA,Y,816901904.6,612535342.8,7,NA,6859908733,NA,NA,NA,N,NA,NA,1,0,1,0,NA,3,5,8,46.8250388,103.8499736
2016,Myanmar,18.75,18.75,1,0,NA,NA,1,NA,N,NA,114600905.5,5,NA,11077541458,NA,NA,NA,N,2060715.954,1,0,1,1,0,NA,0,3,3,17.1750495,95.9999652
2016,Nepal,NA,NA,NA,NA,NA,NA,2,NA,N,NA,296850829,6,NA,145240005.7,NA,NA,NA,N,19250655.8,4,0,1,1,0,NA,1,6,7,28.3780464,83.9999901
2016,Pakistan,NA,NA,NA,NA,NA,NA,7,5,Y,1046655565,7622126273,19,NA,2780806913,42271096.5,1,1,N,47709559.61,1,0,0,0,0,NA,4,2,6,30.3308401,71.247499
2016,Philippines,NA,NA,NA,NA,9939491.586,2,2,NA,N,NA,2505964730,6,5252471703,5031061375,NA,NA,NA,Y,NA,NA,0,1,1,4,NA,4,3,7,14.5904492,120.9803621
2016,Russia,NA,NA,NA,NA,NA,NA,5,4,Y,165933199.4,27449545229,8,NA,4419094711,NA,NA,NA,Y,NA,NA,1,2,3,2,4,17,5,22,64.6863136,97.7453061
2016,Singapore,NA,NA,NA,NA,NA,NA,2,NA,Y,2042254762,NA,NA,15343978819,86734226479,NA,NA,NA,N,NA,NA,0,1,1,1,NA,1,2,3,1.357107,103.8194992
2016,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,12764092.26,NA,NA,NA,14969135965,NA,NA,NA,Y,NA,NA,0,2,2,2,2,22,13,35,36.638392,127.6961188
2016,Sri Lanka,60.54,60.54,2,0,NA,NA,1,1,Y,0,2681644704,13,NA,1825638280,NA,NA,NA,N,94425170.07,2,0,1,1,0,NA,2,1,3,7.5554942,80.7137847
2016,Tajikistan,NA,NA,NA,NA,NA,NA,4,1,Y,127640.9226,515566507.8,8,NA,1479655224,156303059.5,1,1,N,NA,NA,0,1,1,0,1,2,1,3,38.6281733,70.8156541
2016,Thailand,323.8,323.8,3,0,NA,NA,4,2,Y,104665556.5,0,2,9031163189,19790611525,NA,NA,NA,Y,NA,NA,0,2,2,4,NA,15,20,35,14.8971921,100.83273
2016,Turkmenistan,15.5,15.5,2,0,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,39.3763807,59.3924609
2016,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,18493604.72,2,NA,NA,NA,NA,NA,N,24702172.02,2,1,0,1,0,NA,2,0,2,41.32373,63.9528098
2016,Vietnam,NA,NA,NA,NA,NA,NA,6,NA,N,NA,5784909419,9,NA,NA,151383364.3,3,2,N,NA,NA,0,1,1,0,1,1,0,1,15.9266657,107.9650855
2017,Afghanistan,1.5,1.5,1,0,NA,NA,2,NA,N,NA,163275809.4,5,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,1,1,0,1,33.7680065,66.2385139
2017,Bangladesh,NA,NA,NA,NA,NA,NA,2,1,N,NA,2052839819,6,NA,1354319987,NA,NA,NA,N,NA,NA,0,0,0,0,1,2,1,3,24.4769288,90.2934413
2017,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,22804953.85,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
